este	fi	Vaip3s
un	un	Timsr
conector	conector	Ncms-n
textual	textual	Afpms-n
și	și	Crssp
a	a	Ncms-n
,	,	Zc
b	b	Ncms-n
sunt	fi	Vaip3p
propoziții	propoziție	Ncfp-n
,	,	Zc
atunci	atunci	Rgp
akb	akb	Np
este	fi	Vaip3s
un	un	Timsr
text	text	Ncms-n
.	.	Zp

Mi	eu	Pp1-sd--------w
-ai	avea	Va--2s----y
revărsat	revărsa	Vmp--sm
în	în	Spsa
inimă	inimă	Ncfsrn
fiorul	fior	Ncmsry
Câmpiilor	câmpie	Ncfpoy
desțelenite	desțeleni	Vmp--pf
-n	în	Spsay
marte	marte	Ncfsrn
.	.	Zp

Lui	lui	Tf-so
Ion	Ion	Np
nu	nu	Qz
-i	el	Pp3-sd--y-----w
plac	plăcea	Vmip3p
merele	măr	Ncfpry
.	.	Zp

În	în	Spsa
zăpada	zăpadă	Ncfsry
proaspătă	proaspăt	Afpfsrn
,	,	Zc
vedeam	vedea	Vmii1
urme	urmă	Ncfp-n
multe	mult	Di3fp
de	de	Spsa
cai	cal	Ncmp-n
.	.	Zp

Cu	cu	Spsa
cât	cât	Rw
mă	eu	Pp1-sa--------w
apropiam	apropia	Vmii1
,	,	Zc
inima	inimă	Ncfsry
îmi	eu	Pp1-sd--------w
bătea	bate	Vmii3s
mai	mai	Rp
tare	tare	Rgp
.	.	Zp

Simțeam	simți	Vmii1
o	un	Tifsr
bucurie	bucurie	Ncfsrn
,	,	Zc
o	un	Tifsr
teamă	teamă	Ncfsrn
ascunsă	ascuns	Afpfsrn
.	.	Zp

Câteva	câtva	Di3fpr
săptămâni	săptămână	Ncfp-n
în	în	Spsa
urmă	urmă	Ncfsrn
,	,	Zc
ca	ca	Rc
un	un	Timsr
fel	fel	Ncms-n
de	de	Spsa
glumă	glumă	Ncfsrn
a	al	Tsfs
soartei	soartă	Ncfsoy
,	,	Zc
fu	fi	Vais3s
ales	alege	Vmp--sm
episcop	episcop	Ncms-n
bunul	bun	Afpmsry
și	și	Crssp
leneșul	leneș	Afpmsry
călugăr	călugăr	Ncms-n
Timotei	Timotei	Np
,	,	Zc
care	care	Pw3--r
nu	nu	Qz
se	sine	Px3--a--------w
gândise	gândi	Vmil3s
niciodată	niciodată	Rz
la	la	Spsa
episcopie	episcopie	Ncfsrn
.	.	Zp

Isabel	Isabel	Np
se	sine	Px3--a--------w
mândrește	mândri	Vmip3s
cu	cu	Spsa
prietenia	prietenie	Ncfsry
mea	meu	Ds1fsrs
,	,	Zc
pentru	pentru	Spsa
că	că	Csssp
ea	el	Pp3fsr--------s
e	fi	Vaip3s
o	un	Tifsr
școlăriță	școlăriță	Ncfsrn
,	,	Zc
iar	iar	Rc
eu	eu	Pp1-sn--------s
sunt	fi	Vaip1s
un	un	Timsr
doctor	doctor	Ncms-n
.	.	Zp

De	de	Spsa
când	când	Rw
am	avea	Va--1
luat	lua	Vmp--sm
obiceiul	obicei	Ncmsry
să	să	Qs
vorbesc	vorbi	Vmip1s
cu	cu	Spsa
ea	el	Pp3fsr--------s
în	în	Spsa
fiecare	fiecare	Di3-sr---e
seară	seară	Ncfsrn
,	,	Zc
după	după	Spsa
cină	cină	Ncfsrn
,	,	Zc
gesturile	gest	Ncfpry
îi	el	Pp3-sd--------w
sunt	fi	Vaip3p
mai	mai	Rp
cumpănite	cumpănit	Afpfp-n
și	și	Crssp
cu	cu	Spsa
evidente	evident	Afpfp-n
eforturi	efort	Ncfp-n
de	de	Spsa
a	a	Qn
părea	părea	Vmnp
mature	matur	Afpfp-n
.	.	Zp

Bunul	bun	Afpmsry
-simț	-simț	Ncms-n
o	el	Pp3fsa--------w
ajută	ajuta	Vmip3
.	.	Zp

Nu	nu	Qz
întreabă	întreba	Vmip3
și	și	Crssp
nu	nu	Qz
vorbește	vorbi	Vmip3s
decât	decât	Rc
atunci	atunci	Rgp
când	când	Rw
trebuie	trebui	Vmip3
.	.	Zp

Puțin	puțin	Rgp
câte	câte	Rgp
puțin	puțin	Rgp
,	,	Zc
familiaritatea	familiaritate	Ncfsry
a	avea	Va--3s
ajuns	ajunge	Vmp--sm
capriciu	capriciu	Ncms-n
la	la	Spsa
Isabel	Isabel	Np
.	.	Zp

M-	eu	Pp1-sa--y-----w
ai	avea	Va--2s
dus	duce	Vmp--sm
în	în	Spsa
fața	față	Ncfsry
zărilor	zare	Ncfpoy
deschise	deschis	Afpfp-n
Și	și	Crssp
soarelui	soare	Ncmsoy
i-	el	Pp3-sd--y-----w
am	avea	Va--1
îndurat	îndura	Vmp--sm
arsura	arsură	Ncfsry
.	.	Zp

Fălcile	falcă	Ncfpry
mi	eu	Pp1-sd--------w
se	sine	Px3--a--------w
înfundaseră	înfunda	Vmil3p
adânc	adânc	Rgp
,	,	Zc
albul	alb	Ncmsry
ochilor	ochi	Ncmpoy
se	sine	Px3--a--------w
îngălbenise	îngălbeni	Vmil3s
și	și	Crssp
negrul	negru	Ncmsry
era	fi	Vaii3s
turbure	turbure	Afp
și	și	Crssp
stins	stins	Afpms-n
,	,	Zc
părul	păr	Ncmsry
cădea	cădea	Vmii3s
în	în	Spsa
dezordine	dezordine	Ncfsrn
.	.	Zp

Eu	eu	Pp1-sn--------s
credeam	crede	Vmii1
că	că	Csssp
sunt	fi	Vaip3p
răutăcioase	răutăcios	Afpfp-n
duhuri	duh	Ncfp-n
efemere	efemer	Afpfp-n
care	care	Pw3--r
-și	sine	Px3--d--y-----w
râdeau	râde	Vmii3p
de	de	Spsa
durerea	durere	Ncfsry
mea	meu	Ds1fsrs
.	.	Zp

Altă	alt	Di3fsr---e
dată	dată	Ncfsrn
mă	eu	Pp1-sa--------w
pomeneam	pomeni	Vmii1
că	că	Csssp
mă	eu	Pp1-sa--------w
uitam	uita	Vmii1
ore	oră	Ncfp-n
întregi	întreg	Afp-p-n
în	în	Spsa
oglindă	oglindă	Ncfsrn
și	și	Crssp
mă	eu	Pp1-sa--------w
strâmbam	strâmba	Vmii1
la	la	Spsa
mine	eu	Pp1-sa--------s
singur	singur	Afpms-n
.	.	Zp

Metalica	metalic	Afpfsry
,	,	Zc
vibrânda	vibrând	Afpfsry
a	al	Tsfs
clopotelor	clopot	Ncfpoy
jale	jale	Ncfsrn
Vuiește	vui	Vmip3s
în	în	Spsa
cadență	cadență	Ncfsrn
și	și	Crssp
sună	suna	Vmip3
întristat	întristat	Rgp
.	.	Zp

În	în	Spsa
noi	eu	Pp1-pr--------s
totul	tot	Pi3msr
e	fi	Vaip3s
spoială	spoială	Ncfsrn
,	,	Zc
totu	tot	Pi3msr--y
-i	fi	Vaip3s----y
lustru	lustru	Ncms-n
fără	fără	Spsa
bază	bază	Ncfsrn
.	.	Zp

La	la	Spsa
jugu	jugu	Ncms-n
-i	lui	Ds3---s
el	el	Pp3msr--------s
silește	sili	Vmip3s
pe	pe	Spsa
cei	acela	Pd3mpr
ce	ce	Pw3--r
l-	el	Pp3msa--y-----w
au	avea	Va--3p
urât	urî	Vmp--sm
.	.	Zp

Turnuri	turn	Ncfp-n
ca	ca	Rc
facle	faclă	Ncfp-n
negre	negru	Afpfp-n
trăsnesc	trăsni	Vmip3p
arzând	arde	Vmg
în	în	Spsa
vânt	vânt	Ncms-n
.	.	Zp

Răcnete	răcnet	Ncfp-n
,	,	Zc
vuiet	vuiet	Ncms-n
de-	de	Spsay
arme	armă	Ncfp-n
pătrund	pătrunde	Vmip3p
marea	mare	Ncfsry
cea	acela	Pd3fsr
caldă	cald	Afpfsrn
.	.	Zp

De	de	Spsa
treci	trece	Vmip2s
codri	codru	Ncmp-n
de	de	Spsa
aramă	aramă	Ncfsrn
,	,	Zc
de	de	Spsa
departe	departe	Rgp
vezi	vedea	Vmip2s
albind	albi	Vmg
Și-	sine	Px3--d--y-----w
auzi	auzi	Vmip2s
mândra	mândru	Afpfsry
glăsuire	glăsuire	Ncfsrn
a	al	Tsfs
pădurii	pădure	Ncfsoy
de	de	Spsa
argint	argint	Ncms-n
.	.	Zp

Acolo	acolo	Rgp
,	,	Zc
lângă	lângă	Spsa
izvoară	izvoară	Ncfsrn
,	,	Zc
iarba	iarbă	Ncfsry
pare	părea	Vmip3s
de	de	Spsa
omăt	omăt	Ncms-n
.	.	Zp

În	în	Spsa
sufletu	suflet	Ncmsryy
-mi	eu	Pp1-sd--y-----w
buchetele	buchet	Ncfpry
de	de	Spsa
vise	vis	Ncfp-n
Au	avea	Va--3p
înflorit	înflori	Vmp--sm
când	când	Rw
înflorea	înflori	Vmii3s
răsura	răsură	Ncfsry
.	.	Zp

Dar	dar	Ccssp
ce	ce	Dw3--r---e
sgomot	sgomot	Ncms-n
se	sine	Px3--a--------w
aude	auzi	Vmip3s
?	?	Zq

Iar	iar	Rc
mireasa	mireasă	Ncfsry
viorică	viorea	Ncfsrn
i-	el	Pp3-sd--y-----w
aștepta	aștepta	Vmii3s
-ndărătul	-ndărătul	Spsa
ușii	ușă	Ncfsoy
.	.	Zp

Neamuri	neam	Ncfp-n
mii	mie	Mcfp-ln
îi	el	Pp3-sd--------w
cresc	crește	Vmip3p
sub	sub	Spsa
poale	poală	Ncfp-n
,	,	Zc
Toate	tot	Pi3fpr
înflorind	înflori	Vmg
din	din	Spsa
mila	milă	Ncfsry
Codrului	codru	Ncmsoy
,	,	Zc
Măriei	Măria	Npfsoy
Sale	său	Ds3fsos
.	.	Zp

Aducerile	aducere	Ncfpry
-aminte	-aminte	Rgp
pe	pe	Spsa
suflet	suflet	Ncms-n
cad	cădea	Vmip3p
în	în	Spsa
picuri	pic	Ncfp-n
,	,	Zc
Redeșteptând	redeștepta	Vmg
în	în	Spsa
față	față	Ncfsrn
trecutele	trecut	Afpfpry
nimicuri	nimic	Ncfp-n
.	.	Zp

O	o	I
,	,	Zc
mamă	mamă	Ncfsrn
,	,	Zc
dulce	dulce	Afpfsrn
mamă	mamă	Ncfsrn
,	,	Zc
din	din	Spsa
negură	negură	Ncfsrn
de	de	Spsa
vremi	vreme	Ncfp-n
Pe	pe	Spsa
freamătul	freamăt	Ncmsry
de	de	Spsa
frunze	frunză	Ncfp-n
la	la	Spsa
tine	tu	Pp2-sa--------s
tu	tu	Pp2-sn--------s
mă	eu	Pp1-sa--------w
chemi	chema	Vmip2s
.	.	Zp

Iar	iar	Rc
colo	colo	Rgp
bătrânul	bătrân	Afpmsry
dascăl	dascăl	Ncms-n
cu	cu	Spsa
-a	-a	Tffs-y
lui	lui	Ps3---s
haină	haină	Ncfsrn
roasă	roade	Vmp--sf
-n	în	Spsay
coate	cot	Ncfp-n
,	,	Zc
Într-	întru	Spsay
un	un	Timsr
calcul	calcul	Ncms-n
fără	fără	Spsa
capăt	capăt	Ncms-n
tot	tot	Rgp
socoate	socoti	Vmip3s
și	și	Crssp
socoate	socoti	Vmip3s
.	.	Zp

Formarea	formare	Ncfsry
cuvintelor	cuvânt	Ncfpoy
este	fi	Vaip3s
un	un	Timsr
mijloc	mijloc	Ncms-n
de	de	Spsa
îmbogățire	îmbogățire	Ncfsrn
a	al	Tsfs
vocabularului	vocabular	Ncmsoy
pornind	porni	Vmg
de	de	Spsa
la	la	Spsa
cuvinte	cuvânt	Ncfp-n
existente	existent	Afpfp-n
în	în	Spsa
limbă	limbă	Ncfsrn
.	.	Zp

Prepoziția	prepoziție	Ncfsry
slavă	slav	Afpfsrn
ot	ot	Ncms-n
este	fi	Vaip3s
frecvent	frecvent	Rgp
folosită	folosi	Vmp--sf
în	în	Spsa
componența	componență	Ncfsry
numelor	nume	Ncfpoy
oficiale	oficial	Afpfp-n
de	de	Spsa
localități	localitate	Ncfp-n
din	din	Spsa
Țara	țară	Ncfsry
Românească	românesc	Afpfsrn
de	de	Spsa
la	la	Spsa
începutul	început	Ncmsry
până	până	Spsa
pe	pe	Spsa
la	la	Spsa
mijlocul	mijloc	Ncmsry
secolului	secol	Ncmsoy
al	al	Tsms
XIX	nouăsprezece	Mo-s-r
-lea	-lea	Tfms-y
.	.	Zp

Când	când	Rw
eram	fi	Vaii1
nefer	nefer	Ncms-n
la	la	Spsa
spătărie	spătărie	Ncfsrn
,	,	Zc
am	avea	Va--1
văzut	vedea	Vmp--sm
pe	pe	Spsa
căpitanul	căpitan	Ncmsry
lor	lui	Ds3---p
venind	veni	Vmg
la	la	Spsa
spătarul	spătar	Ncmsry
.	.	Zp

Și	și	Crssp
ce	ce	Pw3--r
căta	căta	Vmii3s
la	la	Spsa
spătarul	spătar	Ncmsry
un	un	Timsr
căpitan	căpitan	Ncms-n
de	de	Spsa
hoți	hoț	Ncmp-n
?	?	Zq

Eu	eu	Pp1-sn--------s
te	tu	Pp2-sa--------w
aștept	aștepta	Vmip1s
.	.	Zp

Satârgi-	Satârgi-	Np
bașa	bașa	Np
scoase	scoate	Vmis3s
un	un	Timsr
fluieraș	fluieraș	Ncms-n
de	de	Spsa
pământ	pământ	Ncms-n
de	de	Spsa
la	la	Spsa
cingătoare	cingătoare	Ncfsrn
și	și	Crssp
,	,	Zc
puindu	pui	Vmg-------y
-l	el	Pp3msa--y-----w
în	în	Spsa
gură	gură	Ncfsrn
,	,	Zc
făcu	face	Vmis3s
să	să	Qs
iasă	ieși	Vmsp3
dintr-	dintru	Spsay
însul	însul	Pp3msr--y-----s
câteva	câtva	Di3fpr
sunete	sunet	Ncfp-n
ascuțite	ascuțit	Afpfp-n
.	.	Zp

Nu	nu	Qz
trecu	trece	Vmis3s
mult	mult	Rgp
și	și	Crssp
suita	suită	Ncfsry
călătorilor	călător	Ncmpoy
fu	fi	Vais3s
încongiurată	încongiurată	Afpfsrn
de	de	Spsa
vreo	vreun	Di3fsr---e
câțiva	câtva	Di3mpr
flăcăi	flăcău	Ncmp-n
scurți	scurt	Afpmp-n
de	de	Spsa
stat	stat	Ncms-n
,	,	Zc
vânoși	vânos	Afpmp-n
și	și	Crssp
înarmați	înarma	Vmp--pm
până	până	Spsa
în	în	Spsa
dinți	dinte	Ncmp-n
.	.	Zp

Vlad	Vlad	Np
Boroboață	boroboață	Ncfsrn
sta	sta	Vmnp
cufundat	cufunda	Vmp--sm
în	în	Spsa
niște	niște	Di3
cugetări	cugetare	Ncfp-n
sinistre	sinistru	Afpfp-n
,	,	Zc
pe	pe	Spsa
care	care	Pw3--r
le	el	Pp3fpa--------w
întrerupea	întrerupe	Vmii3s
câteodată	câteodată	Rgp
cu	cu	Spsa
un	un	Timsr
surâs	surâs	Ncms-n
amarnic	amarnic	Afpms-n
.	.	Zp

Șefilor	șef	Ncmpoy
de	de	Spsa
familii	familie	Ncfp-n
li	el	Pp3-pd--------w
se	sine	Px3--a--------w
zice	zice	Vmip3s
cneji	cneaz	Ncmp-n
.	.	Zp

Acest	acest	Dd3msr---e
termen	termen	Ncms-n
apare	apărea	Vmip3s
întâia	întâi	Mofsrly
oară	oară	Ncfsrn
la	la	Spsa
bulgari	bulgar	Ncmp-n
prin	prin	Spsa
sec	sec	Ncms-n
.	.	Zp

Aceste	acest	Dd3fpr---e
vicisitudini	vicisitudine	Ncfp-n
ale	al	Tsfp
nobilimii	nobilime	Ncfsoy
teritoriale	teritorial	Afpfson
au	avea	Va--3p
avut	avea	Vmp--sm
o	un	Tifsr
adâncă	adânc	Afpfsrn
înrâurire	înrâurire	Ncfsrn
asupra	asupra	Spsg
forțelor	forță	Ncfpoy
militare	militar	Afpfp-n
ale	al	Tsfp
statului	stat	Ncmsoy
.	.	Zp

Tot	tot	Rgp
pentru	pentru	Spsa
a	a	Qn
menține	menține	Vmnp
o	un	Tifsr
forță	forță	Ncfsrn
armată	armat	Afpfsrn
,	,	Zc
s-	sine	Px3--a--y-----w
au	avea	Va--3p
acordat	acorda	Vmp--sm
privilegii	privilegiu	Ncfp-n
fiscale	fiscal	Afpfp-n
și	și	Crssp
colonilor	colon	Ncmpoy
de	de	Spsa
pe	pe	Spsa
unele	un	Di3fpr---e
moșii	moșie	Ncfp-n
domnești	domnesc	Afp-p-n
,	,	Zc
care	care	Pw3--r
au	avea	Va--3p
format	forma	Vmp--sm
astfel	astfel	Rgp
în	în	Spsa
amândouă	amândoi	Mlfpr
principatele	principat	Ncfpry
,	,	Zc
breasla	breaslă	Ncfsry
militară	militar	Afpfsrn
și	și	Crssp
fiscală	fiscal	Afpfsrn
zisă	zis	Afpfsrn
a	al	Tsfs
călărașilor	călăraș	Ncmpoy
.	.	Zp

Lasă	lăsa	Vmm-2s
-ți	tu	Pp2-sd--y-----w
darul	dar	Ncmsry
tău	tău	Ds2ms-s
înaintea	înaintea	Spsg
altarului	altar	Ncmsoy
și	și	Crssp
plecând	pleca	Vmg
împacă	împăca	Vmip3
-te	tu	Pp2-sa--y-----w
mai	mai	Rp
întâi	întâi	Rgp
cu	cu	Spsa
fratele	frate	Ncmsry
tău	tău	Ds2ms-s
,	,	Zc
și	și	Crssp
apoi	apoi	Rgp
venind	veni	Vmg
te	tu	Pp2-sa--------w
vei	vrea	Va--2s
ruga	ruga	Vmnp
netulburat	netulburat	Afpms-n
.	.	Zp

Cei	acela	Pd3mpr
ce	ce	Pw3--r
își	sine	Px3--d--------w
îngrămădesc	îngrămădi	Vmip3p
supărări	supărare	Ncfp-n
și	și	Crssp
pomeniri	pomenire	Ncfp-n
de	de	Spsa
rău	rău	Ncms-n
,	,	Zc
sunt	fi	Vaip3p
asemenea	asemenea	Rgp
celor	acela	Pd3-po
ce	ce	Pw3--r
scot	scoate	Vmip3p
apă	apă	Ncfsrn
și	și	Crssp
o	el	Pp3fsa--------w
toarnă	turna	Vmip3
într-	întru	Spsay
un	un	Timsr
vas	vas	Ncms-n
fără	fără	Spsa
fund	fund	Ncms-n
.	.	Zp

Dacă	dacă	Csssp
ești	fi	Vaip2s
răbdător	răbdător	Afpms-n
,	,	Zc
pururea	pururea	Rgp
te	tu	Pp2-sa--------w
vei	vrea	Va--2s
ruga	ruga	Vmnp
cu	cu	Spsa
bucurie	bucurie	Ncfsrn
.	.	Zp

Și	și	Crssp
vântul	vânt	Ncmsry
bate	bate	Vmip3s
.	.	Zp

Ți	tu	Pp2-sd--------w
se	sine	Px3--a--------w
vor	vrea	Va--3p
întâmpla	întâmpla	Vmnp
astfel	astfel	Rgp
de	de	Spsa
lucruri	lucru	Ncfp-n
,	,	Zc
încât	încât	Csssp
să	să	Qs
ți	tu	Pp2-sd--------w
se	sine	Px3--a--------w
pară	părea	Vmsp3
că	că	Csssp
ai	avea	Vmip2s
dreptate	dreptate	Ncfsrn
să	să	Qs
te	tu	Pp2-sa--------w
folosești	folosi	Vmip2s
de	de	Spsa
mânie	mânie	Ncfsrn
.	.	Zp

Dar	dar	Ccssp
nu	nu	Qz
este	fi	Vaip3s
nicio	nici_un	Dz3fsr---e
mânie	mânie	Ncfsrn
dreaptă	drept	Afpfsrn
împotriva	împotriva	Spsg
aproapelui	aproape	Ncmsoy
.	.	Zp

Raportul	raport	Ncmsry
recesiv	recesiv	Afpms-n
are	avea	Vmip3s
un	un	Timsr
aspect	aspect	Ncms-n
original	original	Afpms-n
în	în	Spsa
ce	ce	Pw3--r
privește	privi	Vmip3s
valoarea	valoare	Ncfsry
celor	cel	Td-po
doi	doi	Mcmp-l
termeni	termen	Ncmp-n
.	.	Zp

În	în	Spsa
genere	genere	Nc---n
factorul	factor	Ncmsry
secundar	secundar	Afpms-n
,	,	Zc
recesiv	recesiv	Afpms-n
utilizează	utiliza	Vmip3
factorul	factor	Ncmsry
primar	primar	Afpms-n
,	,	Zc
dominant	dominant	Afpms-n
,	,	Zc
se	sine	Px3--a--------w
ridică	ridica	Vmip3
pe	pe	Spsa
umerii	umăr	Ncmpry
lui	lui	Ds3---s
și	și	Crssp
de	de	Spsa
aceea	acela	Pd3fsr
unii	unul	Pi3mpr
se	sine	Px3--a--------w
înșeală	înșela	Vmip3
asupra	asupra	Spsg
rolului	rol	Ncmsoy
său	său	Ds3ms-s
.	.	Zp

Nouă	nouă	Mc-p-l
femei	femeie	Ncfp-n
fac	face	Vmip3p
această	acest	Dd3fsr---e
păpușă	păpușă	Ncfsrn
,	,	Zc
și	și	Crssp
se	sine	Px3--a--------w
face	face	Vmip3s
numai	numai	Rgp
una	unul	Pi3fsr
.	.	Zp

Într-	întru	Spsay
o	un	Tifsr
marți	marți	Ncf--n
seara	seara	Rgp
se	sine	Px3--a--------w
adună	aduna	Vmip3
mai	mai	Rp
multe	mult	Di3fp
muieri	muiere	Ncfp-n
laolaltă	laolaltă	Rgp
și	și	Crssp
torc	toarce	Vmip3p
.	.	Zp

Se	sine	Px3--a--------w
duce	duce	Vmip3s
la	la	Spsa
fiecare	fiecare	Di3-sr---e
buruiană	buruiană	Ncfsrn
și	și	Crssp
face	face	Vmip3s
9	9	Mc-s-d
mătănii	mătanie	Ncfp-n
și	și	Crssp
pune	pune	Vmip3s
sare	sare	Ncfsrn
,	,	Zc
mămăligă	mămăligă	Ncfsrn
și	și	Crssp
vin	vin	Ncms-n
.	.	Zp

Le	el	Pp3-pd--------w
aduce	aduce	Vmip3s
apoi	apoi	Rgp
cu	cu	Spsa
o	un	Tifsr
ulcică	ulcică	Ncfsrn
roșie	roșu	Afpfsrn
acasă	acasă	Rgp
,	,	Zc
ia	lua	Vmip3s
apă	apă	Ncfsrn
neîncepută	neînceput	Afpfsrn
și	și	Crssp
o	el	Pp3fsa--------w
pune	pune	Vmip3s
la	la	Spsa
foc	foc	Ncms-n
înăbușit	înăbușit	Afpms-n
.	.	Zp

Se	sine	Px3--a--------w
bea	bea	Vmii3s
înainte	înainte	Rgp
de	de	Spsa
răsăritul	răsărit	Ncmsry
soarelui	soare	Ncmsoy
.	.	Zp

Un	un	Timsr
soare	soare	Ncms-n
ca	ca	Rc
un	un	Timsr
ochi	ochi	Ncm--n
de	de	Spsa
bou	bou	Ncms-n
Lungește	lungi	Vmip3s
umbrele	umbră	Ncfpry
-n	în	Spsay
cerdac	cerdac	Ncms-n
.	.	Zp

Ei	el	Pp3mpr--------s
de	de	Spsa
-ar	avea	Va--3-----y
veni	veni	Vmnp
,	,	Zc
Oi	oaie	Ncfp-n
dalbe	dalb	Afpfp-n
-or	vrea	Va--3p
porni	porni	Vmnp
.	.	Zp

S-	sine	Px3--a--y-----w
or	vrea	Va--3p
lua	lua	Vmnp
la	la	Spsa
vale	vale	Ncfsrn
,	,	Zc
Prin	prin	Spsa
flori	floare	Ncfp-n
de	de	Spsa
-ale	al	Tsfp
tale	tău	Ps2fp-s
.	.	Zp

Flori	floare	Ncfp-n
or	vrea	Va--3s
rămânea	rămâne	Vmii3s
,	,	Zc
Ciobăneii	ciobănel	Ncmpry
le	el	Pp3fpa--------w
-or	vrea	Va--3p
strânge	strânge	Vmnp
,	,	Zc
La	la	Spsa
ghiveci	ghiveci	Ncms-n
le	el	Pp3fpa--------w
-or	vrea	Va--3p
pune	pune	Vmnp
.	.	Zp

Ciobanii	cioban	Ncmpry
au	avea	Va--3p
surori	soră	Ncfp-n
.	.	Zp

La	la	Spsa
cap	cap	Ncms-n
că	că	Csssp
le	el	Pp3fpa--------w
-or	vrea	Va--3p
purta	purta	Vmnp
,	,	Zc
În	în	Spsa
seara	seară	Ncfsry
de	de	Spsa
Ajun	ajun	Ncms-n
,	,	Zc
Ziua	zi	Ncfsry
de	de	Spsa
Crăciun	Crăciun	Np
și	și	Crssp
de	de	Spsa
Bobotează	bobotează	Ncfsrn
.	.	Zp

Sufixul	sufix	Ncmsry
-	-	Zd
anie	anie	Ncfsrn
a	avea	Va--3s
pătruns	pătrunde	Vmp--sm
în	în	Spsa
română	română	Ncfsrn
prin	prin	Spsa
cuvinte	cuvânt	Ncfp-n
împrumutate	împrumuta	Vmp--pf
din	din	Spsa
slavă	slavă	Ncfsrn
,	,	Zc
pe	pe	Spsa
cale	cale	Ncfsrn
savant	savant	Afpms-n
.	.	Zp

Mergem	merge	Vmip1p
Lunea	lunea	Rgp
la	la	Spsa
oraș	oraș	Ncms-n
Să	să	Qs
venim	veni	Vmip1p
Joi	joi	Rgp
mintenaș	mintenaș	Rgp
.	.	Zp

De	de	Spsa
la	la	Spsa
Abrud	Abrud	Np
peste	peste	Spsa
Dealul	deal	Ncmsry
-Mare	-Mare	Np
e	fi	Vmip3s
orășelul	orășel	Ncmsry
românesc	românesc	Afpms-n
Zlatna	Zlatna	Np
cu	cu	Spsa
vreo	vreun	Di3fsr---e
3000	3000	Mc-s-d
de	de	Spsa
locuitori	locuitor	Ncmp-n
,	,	Zc
situate	situa	Vmp--pf
pe	pe	Spsa
țărmul	țărm	Ncmsry
râului	râu	Ncmsoy
Ampoi	Ampoi	Np
.	.	Zp

Lângă	lângă	Spsa
Zlatna	Zlatna	Np
,	,	Zc
unde	unde	Rw
e	fi	Vmip3s
sediul	sediu	Ncmsry
căpitanului	căpitan	Ncmsoy
minelor	mină	Ncfpoy
,	,	Zc
și	și	Crssp
unde	unde	Rw
se	sine	Px3--a--------w
găsește	găsi	Vmip3s
în	în	Spsa
mari	mare	Afp-p-n
cantități	cantitate	Ncfp-n
argint	argint	Ncms-n
viu	viu	Afpms-n
,	,	Zc
se	sine	Px3--a--------w
întinde	întinde	Vmip3s
Câmpul	câmp	Ncmsry
lui	lui	Tf-so
Traian	Traian	Np
.	.	Zp

Vedem	vedea	Vmip1p
lumea	lume	Ncfsry
,	,	Zc
ea	el	Pp3fsr--------s
ne	eu	Pp1-pa--------w
pătrunde	pătrunde	Vmip3s
și	și	Crssp
ne	eu	Pp1-pa--------w
modifică	modifica	Vmip3
,	,	Zc
o	el	Pp3fsa--------w
reproducem	reproduce	Vmip1p
înlăuntrul	înlăuntrul	Spsg
nostru	meu	Ps1ms-p
.	.	Zp

Liniștea	liniște	Ncfsry
-i	fi	Vaip3s----y
acum	acum	Rgp
deplină	deplin	Afpfsrn
Și	și	Crssp
-a	avea	Va--3s----y
-nnoptat	înnopta	Vmp--sm---y
.	.	Zp

Un	un	Timsr
nour	nour	Ncms-n
roșu	roșu	Afpms-n
ca	ca	Rc
un	un	Timsr
mac	mac	Ncms-n
Se	sine	Px3--a--------w
moaie	muia	Vmip3
-n	în	Spsay
balta	baltă	Ncfsry
din	din	Spsa
apus	apus	Ncms-n
.	.	Zp

Nu	nu	Qz
numai	numai	Rgp
noi	eu	Pp1-pr--------s
ne	eu	Pp1-pa--------w
proiectăm	proiecta	Vmip1p
în	în	Spsa
lume	lume	Ncfsrn
,	,	Zc
umanizându	umaniza	Vmg-------y
-i	el	Pp3-sd--y-----w
aspectul	aspect	Ncmsry
văzut	văzut	Afpms-n
,	,	Zc
ci	ci	Ccssp
și	și	Crssp
invers	invers	Afpms-n
.	.	Zp

Corolarul	corolar	Ncmsry
acestei	acest	Dd3fso---e
reproduceri	reproducere	Ncfson
empatice	empatic	Afpfson
,	,	Zc
procesul	proces	Ncmsry
estetic	estetic	Afpms-n
constă	consta	Vmip3
,	,	Zc
în	în	Spsa
al	al	Tsms
doilea	doi	Moms-l
rând	rând	Ncms-n
,	,	Zc
din	din	Spsa
considerarea	considerare	Ncfsry
structurilor	structură	Ncfpoy
văzute	văzut	Afpfp-n
,	,	Zc
a	al	Tsfs
configurațiilor	configurație	Ncfpoy
spațiale	spațial	Afpfp-n
,	,	Zc
obiectuale	obiectual	Afpfp-n
,	,	Zc
ca	ca	Rc
tot	tot	Rgp
atâtea	atât	Di3fpr
procese	proces	Ncfp-n
psihice	psihic	Afpfp-n
posibile	posibil	Afpfp-n
.	.	Zp

Câtă	cât	Dw3fsr
bucurie	bucurie	Ncfsrn
în	în	Spsa
a	a	Qn
descoperi	descoperi	Vmnp
,	,	Zc
acoperit	acoperi	Vmp--sm
în	în	Spsa
moarte	moarte	Ncfsrn
